gene,273614N_0.50CDS40,378604X_0.50CDS40,BC187_0.50CDS40,DBVPG1106_0.50CDS40,DBVPG1373_0.50CDS40,DBVPG6765_0.50CDS40,L_1374_0.50CDS40,NCYC361_0.50CDS40,SK1_0.50CDS40,UWOPS05_217_3_0.50CDS40,UWOPS05_227_2_0.50CDS40,UWOPS83_787_3_0.50CDS40,UWOPS87_2421_0.50CDS40,Y12_0.50CDS40,Y55_0.50CDS40,YJM975_0.50CDS40,YJM978_0.50CDS40,YJM981_0.50CDS40,YPS128_0.50CDS40,YPS606_0.50CDS40,YS2_0.50CDS40,YS9_0.50CDS40
YGR155W,-1492.298690671031,-1342.0658371040722,-1342.0658371040722,-1342.0658371040722,-1342.0658371040722,-1342.0658371040722,-1342.0658371040722,-1342.0658371040722,-1492.298690671031,-1342.0658371040722,-1342.0658371040722,-1342.0658371040722,-1342.0658371040722,-1424.602090592335,-1492.298690671031,-1342.0658371040722,-1342.0658371040722,-1342.0658371040722,-1492.298690671031,-1492.298690671031,-1342.0658371040722,-1342.0658371040722
YGR157W,-863.3404761904762,-767.2833333333333,-767.2833333333333,-767.2833333333333,-767.2833333333333,-767.2833333333333,-767.2833333333333,-767.2833333333333,-713.6666666666667,-568.2,-568.2,-472.06884057971024,-593.0,-469.28623188405805,-713.6666666666667,-767.2833333333333,-461.10526315789474,-767.2833333333333,-347.50952380952384,-347.50952380952384,-767.2833333333333,-469.28623188405805
YGR162W,-943.0,-1183.5,-1183.5,-1183.5,-1183.5,-1183.5,-1183.5,-1183.5,-1555.3631578947366,-943.0,-943.0,-1183.5,-1183.5,-1183.5,-1555.3631578947366,-1183.5,-1183.5,-1183.5,-1183.5,-1183.5,-1183.5,-1183.5
YGR163W,-1054.1785714285713,-1054.1785714285713,-1054.1785714285713,-1054.1785714285713,-1054.1785714285713,-1054.1785714285713,-1054.1785714285713,-1054.1785714285713,-1054.1785714285713,-1054.1785714285713,-1054.1785714285713,-1074.9166666666665,-1054.1785714285713,-1054.1785714285713,-1054.1785714285713,-1054.1785714285713,-1054.1785714285713,-1054.1785714285713,-1054.1785714285713,-1054.1785714285713,-1054.1785714285713,-1054.1785714285713
YGR173W,-2599.720634920635,-2392.609523809524,-2599.720634920635,-2599.720634920635,-2599.720634920635,-2599.720634920635,-2599.720634920635,-2599.720634920635,-2392.609523809524,-2630.120634920635,-2630.120634920635,-2599.720634920635,-2599.720634920635,-2392.609523809524,-2392.609523809524,-2599.720634920635,-2599.720634920635,-2599.720634920635,-2392.609523809524,-2392.609523809524,-2599.720634920635,-2599.720634920635
YGR175C,-1650.4621212121212,-1633.1287878787882,-1652.2866826156303,-1650.4621212121212,-1650.4621212121212,-1650.4621212121212,-1650.4621212121212,-1650.4621212121212,-1977.85,-1650.4621212121212,-1650.4621212121212,-1650.4621212121212,-1650.4621212121212,-1650.4621212121212,-1977.85,-1650.4621212121212,-1650.4621212121212,-1650.4621212121212,-1650.4621212121212,-1650.4621212121212,-1650.4621212121212,-1650.4621212121212
YGR180C,-1364.865800865801,-1444.5324675324678,-1444.5324675324678,-1444.5324675324678,-1444.5324675324678,-1444.5324675324678,-1444.5324675324678,-1444.5324675324678,-1364.865800865801,-1585.9299719887958,-1585.9299719887958,-1364.865800865801,-1364.865800865801,-1364.865800865801,-1364.865800865801,-1444.5324675324678,-1444.5324675324678,-1444.5324675324678,-1364.865800865801,-1364.865800865801,-1444.5324675324678,-1444.5324675324678
YGR185C,-920.642094017094,-1171.7583333333332,-1171.7583333333332,-1171.7583333333332,-1171.7583333333332,-1171.7583333333332,-1171.7583333333332,-1171.7583333333332,-916.525,-914.525,-914.525,-916.525,-1171.7583333333332,-920.642094017094,-916.525,-1171.7583333333332,-1171.7583333333332,-1171.7583333333332,-920.642094017094,-920.642094017094,-1171.7583333333332,-920.642094017094
YGR186W,-1628.9560606060604,-2079.5989680082557,-1628.9560606060604,-1628.9560606060604,-1628.9560606060604,-1628.9560606060604,-2079.5989680082557,-1628.9560606060604,-2079.5989680082557,-1628.9560606060604,-1628.9560606060604,-2079.5989680082557,-2079.5989680082557,-1811.256862745098,-2079.5989680082557,-1628.9560606060604,-2079.5989680082557,-2079.5989680082557,-1628.9560606060604,-1628.9560606060604,-1628.9560606060604,-2268.522379986478
YGR189C,-1693.966666666667,-959.6333333333333,-1056.0714285714287,-1056.0714285714287,-1632.141025641026,-1056.0714285714287,-1632.141025641026,-1714.6910256410256,-753.2692307692308,-753.3333333333335,-873.7692307692308,-988.3333333333333,-988.3333333333333,-988.3333333333333,-753.2692307692308,-1632.141025641026,-1632.141025641026,-1632.141025641026,-1647.8333333333335,-1647.8333333333335,-1632.141025641026,-988.3333333333333
YGR192C,-1625.1166666666666,-1625.1166666666666,-1834.9142857142856,-1834.9142857142856,-1834.9142857142856,-1834.9142857142856,-1832.3428571428567,-1834.9142857142856,-1629.5166666666667,-1351.936507936508,-1351.936507936508,-1625.1166666666666,-1625.1166666666666,-1625.1166666666666,-1629.5166666666667,-1834.9142857142856,-1834.9142857142856,-1834.9142857142856,-1625.1166666666666,-1625.1166666666666,-1834.9142857142856,-1934.542857142857
YGR193C,-687.0873015873017,-603.4047619047619,-967.0136054421769,-1328.84693877551,-1328.84693877551,-1328.84693877551,-1328.84693877551,-1328.84693877551,-962.7744360902257,-962.7744360902257,-962.7744360902257,-962.7744360902257,-962.7744360902257,-962.7744360902257,-962.7744360902257,-1328.84693877551,-1328.84693877551,-1328.84693877551,-962.7744360902257,-962.7744360902257,-1328.84693877551,-1328.84693877551
YGR200C,-2040.0160256410254,-2323.016025641025,-2323.016025641025,-2323.016025641025,-2323.016025641025,-2323.016025641025,-2040.0160256410254,-2323.016025641025,-2040.0160256410254,-2194.862637362637,-2194.862637362637,-2040.0160256410254,-2040.0160256410254,-2040.0160256410254,-2040.0160256410254,-2323.016025641025,-2323.016025641025,-2323.016025641025,-2040.0160256410254,-2040.0160256410254,-2323.016025641025,-2040.0160256410254
YGR201C,-1852.7433333333329,-1808.1833333333327,-1808.1833333333327,-1808.1833333333327,-1808.1833333333327,-1808.1833333333327,-1808.1833333333327,-1808.1833333333327,-1428.3023809523806,-1808.1833333333327,-1808.1833333333327,-1425.7666666666669,-1425.7666666666669,-1808.1833333333327,-1428.3023809523806,-1808.1833333333327,-1808.1833333333327,-1808.1833333333327,-1425.7666666666669,-1425.7666666666669,-1808.1833333333327,-1808.1833333333327
YGR204W,-1460.8904761904764,-849.6769230769232,-377.2,-1582.3206896551724,-1582.3206896551724,-1582.3206896551724,-1582.3206896551724,-1582.3206896551724,-1113.357142857143,-1113.357142857143,-1113.357142857143,-1113.357142857143,-1523.5304761904763,-1175.997142857143,-1113.357142857143,-1582.3206896551724,-1582.3206896551724,-1582.3206896551724,-1450.8781609195405,-1450.8781609195405,-1582.3206896551724,-1444.4655172413793
YGR207C,-985.1165413533836,-1114.7899159663866,-1114.7899159663866,-1114.7899159663866,-1114.7899159663866,-1114.7899159663866,-1114.7899159663866,-1114.7899159663866,-982.0,-982.0,-982.0,-982.0,-982.0,-1096.3628571428571,-982.0,-1114.7899159663866,-1114.7899159663866,-1114.7899159663866,-982.0,-982.0,-1114.7899159663866,-982.0
YGR209C,-649.1944444444442,-504.19444444444434,-504.19444444444434,-504.19444444444434,-504.19444444444434,-504.19444444444434,-504.19444444444434,-504.19444444444434,-649.1944444444442,-504.19444444444434,-504.19444444444434,-918.1666666666667,-649.1944444444442,-649.1944444444442,-649.1944444444442,-504.19444444444434,-504.19444444444434,-504.19444444444434,-649.1944444444442,-649.1944444444442,-504.19444444444434,-649.1944444444442
YGR210C,-1424.490909090909,-1907.6103030303034,-1907.6103030303034,-1907.6103030303034,-1907.6103030303034,-1437.990909090909,-1437.990909090909,-1907.6103030303034,-1669.4833333333331,-1424.490909090909,-1424.490909090909,-1424.490909090909,-1424.490909090909,-1289.9666666666667,-1669.4833333333331,-1907.6103030303034,-1437.990909090909,-1437.990909090909,-1528.490909090909,-1528.490909090909,-1907.6103030303034,-1424.490909090909
YGR215W,-592.3928571428571,-1395.2063086104006,-1075.8428571428572,-1075.8428571428572,-1075.8428571428572,-1075.8428571428572,-1075.8428571428572,-1075.8428571428572,-1075.8428571428572,-592.3928571428571,-592.3928571428571,-1075.8428571428572,-1075.8428571428572,-1075.8428571428572,-1075.8428571428572,-1075.8428571428572,-1075.8428571428572,-1075.8428571428572,-1075.8428571428572,-1075.8428571428572,-1075.8428571428572,-1075.8428571428572
YGR218W,-418.16666666666674,-418.16666666666674,-944.9038461538463,-563.9583333333334,-944.9038461538463,-563.9583333333334,-418.16666666666674,-944.9038461538463,-418.16666666666674,-1558.8941798941796,-1558.8941798941796,-1455.4375,-1326.65,-418.16666666666674,-418.16666666666674,-944.9038461538463,-418.16666666666674,-418.16666666666674,-1538.7457983193274,-1538.7457983193274,-944.9038461538463,-563.9583333333334
YGR220C,-837.2222222222223,-1338.4375,-837.2222222222223,-696.3650793650792,-837.2222222222223,-837.2222222222223,-837.2222222222223,-837.2222222222223,-968.7439613526567,-837.2222222222223,-837.2222222222223,-696.3650793650792,-837.2222222222223,-727.5555555555555,-968.7439613526567,-837.2222222222223,-837.2222222222223,-837.2222222222223,-696.3650793650792,-696.3650793650792,-837.2222222222223,-837.2222222222223
YGR229C,-825.4047619047618,-394.4782608695653,-825.4047619047618,-825.4047619047618,-825.4047619047618,-825.4047619047618,-825.4047619047618,-825.4047619047618,-774.4310344827586,-394.4782608695653,-394.4782608695653,-425.63333333333327,-425.63333333333327,-983.0,-774.4310344827586,-825.4047619047618,-825.4047619047618,-825.4047619047618,-983.0,-983.0,-825.4047619047618,-825.4047619047618
YGR231C,-1281.5833333333333,-1281.5833333333333,-1281.5833333333333,-1281.5833333333333,-1281.5833333333333,-1281.5833333333333,-1281.5833333333333,-1281.5833333333333,-1118.4880952380952,-1281.5833333333333,-1281.5833333333333,-1281.5833333333333,-1153.111111111111,-1153.111111111111,-1281.5833333333333,-1281.5833333333333,-1281.5833333333333,-1281.5833333333333,-1281.5833333333333,-1281.5833333333333,-1281.5833333333333,-1094.65
YGR233C,-2080.611654135338,-2084.4792429792433,-2107.2077497665737,-2080.611654135338,-2080.611654135338,-2080.611654135338,-2080.611654135338,-2080.611654135338,-1614.9222222222222,-1232.1052631578948,-1232.1052631578948,-1614.9222222222222,-1232.1052631578948,-1232.1052631578948,-2080.611654135338,-2080.611654135338,-2080.611654135338,-2080.611654135338,-895.4722222222223,-895.4722222222223,-2080.611654135338,-1550.857142857143
YGR234W,-1663.6431901431904,-1663.6431901431904,-517.7848484848487,-517.7848484848487,-517.7848484848487,-517.7848484848487,-517.7848484848487,-517.7848484848487,-517.7848484848487,-1396.2976608187134,-1396.2976608187134,-1669.5854978354978,-517.7848484848487,-917.6083333333332,-517.7848484848487,-517.7848484848487,-517.7848484848487,-517.7848484848487,-1663.6431901431904,-1663.6431901431904,-517.7848484848487,-517.7848484848487
YGR235C,-1776.8480392156864,-1776.8480392156864,-1776.8480392156864,-1776.8480392156864,-1776.8480392156864,-1776.8480392156864,-1776.8480392156864,-1776.8480392156864,-1567.9761904761906,-750.8333333333335,-750.8333333333335,-750.8333333333335,-1353.8095238095239,-750.8333333333335,-1776.8480392156864,-1776.8480392156864,-1776.8480392156864,-1776.8480392156864,-750.8333333333335,-750.8333333333335,-1776.8480392156864,-1776.8480392156864
YGR240C,-1322.35,-1322.35,-1322.35,-1322.35,-1322.35,-1322.35,-1322.35,-1322.35,-1322.35,-700.9069264069266,-700.9069264069266,-575.5909090909091,-575.5909090909091,-1379.0935897435895,-1322.35,-1322.35,-1322.35,-1322.35,-648.9128787878788,-648.9128787878788,-1322.35,-1322.35
YGR244C,-1178.1674876847294,-1178.1674876847294,-1178.1674876847294,-1178.1674876847294,-1178.1674876847294,-1178.1674876847294,-1178.1674876847294,-1178.1674876847294,-1178.1674876847294,-1178.1674876847294,-1178.1674876847294,-1178.1674876847294,-1178.1674876847294,-1181.2666666666667,-1178.1674876847294,-1178.1674876847294,-1178.1674876847294,-1178.1674876847294,-1178.1674876847294,-1178.1674876847294,-1178.1674876847294,-1135.4313725490194
YGR248W,-1580.5119047619046,-1580.5119047619046,-2206.43837535014,-1580.5119047619046,-2206.43837535014,-2206.43837535014,-1580.5119047619046,-2206.43837535014,-2204.712487512488,-2183.2280800280805,-2183.2280800280805,-1763.6406926406924,-2099.4588744588746,-2190.7489177489183,-2206.43837535014,-2206.43837535014,-2206.43837535014,-2206.43837535014,-1763.6406926406924,-1763.6406926406924,-2206.43837535014,-2206.43837535014
YGR250C,-1918.494047619048,-1918.494047619048,-1918.494047619048,-1918.494047619048,-1261.9540540540545,-1918.494047619048,-1918.494047619048,-1261.9540540540545,-1368.1545454545455,-1718.6190476190475,-1718.6190476190475,-1718.6190476190475,-1368.1545454545455,-1368.1545454545455,-1261.9540540540545,-1261.9540540540545,-1261.9540540540545,-1918.494047619048,-1718.6190476190475,-1718.6190476190475,-1261.9540540540545,-1918.494047619048
YGR253C,-974.3636363636364,-974.3636363636364,-974.3636363636364,-974.3636363636364,-974.3636363636364,-974.3636363636364,-974.3636363636364,-974.3636363636364,-931.9583333333335,-1189.7579365079366,-1189.7579365079366,-974.3636363636364,-931.9583333333335,-931.9583333333335,-974.3636363636364,-974.3636363636364,-974.3636363636364,-974.3636363636364,-1146.882683982684,-1146.882683982684,-974.3636363636364,-974.3636363636364
YGR261C,-952.3333333333335,-599.48,-952.3333333333335,-952.3333333333335,-952.3333333333335,-952.3333333333335,-952.3333333333335,-952.3333333333335,-425.25,-607.6818181818182,-607.6818181818182,-801.0,-425.25,-425.25,-952.3333333333335,-952.3333333333335,-952.3333333333335,-952.3333333333335,-508.9375,-541.8944099378881,-952.3333333333335,-952.3333333333335
YGR262C,-862.0555555555555,-862.0555555555555,-862.0555555555555,-862.0555555555555,-862.0555555555555,-862.0555555555555,-862.0555555555555,-862.0555555555555,-955.2,-701.6363636363636,-701.6363636363636,-862.0555555555555,-862.0555555555555,-776.875,-862.0555555555555,-862.0555555555555,-862.0555555555555,-862.0555555555555,-862.0555555555555,-862.0555555555555,-862.0555555555555,-862.0555555555555
YGR264C,-1513.7222222222224,-1513.7222222222224,-1513.7222222222224,-1513.7222222222224,-1513.7222222222224,-1513.7222222222224,-1513.7222222222224,-1513.7222222222224,-1184.1043566362714,-709.6666666666665,-709.6666666666665,-565.7,-539.4833333333332,-1058.0727272727272,-1513.7222222222224,-1513.7222222222224,-1513.7222222222224,-1513.7222222222224,-1058.0727272727272,-1058.0727272727272,-1513.7222222222224,-1513.7222222222224
YGR266W,-2035.3083333333332,-2035.3083333333332,-2035.3083333333332,-2035.3083333333332,-2035.3083333333332,-2035.3083333333332,-2035.3083333333332,-2035.3083333333332,-1969.2333333333331,-1969.2333333333331,-1969.2333333333331,-1983.3039215686274,-1969.2333333333331,-1983.3039215686274,-2035.3083333333332,-2035.3083333333332,-2035.3083333333332,-2035.3083333333332,-1969.2333333333331,-1969.2333333333331,-2035.3083333333332,-2035.3083333333332
YGR267C,-1330.0874125874125,-1352.9662004662005,-1330.0874125874125,-1330.0874125874125,-1330.0874125874125,-1330.0874125874125,-1330.0874125874125,-1330.0874125874125,-1330.0874125874125,-1291.1858974358975,-1291.1858974358975,-1352.9662004662005,-1352.9662004662005,-1245.0192307692307,-1330.0874125874125,-1330.0874125874125,-1330.0874125874125,-1330.0874125874125,-1245.0192307692307,-1245.0192307692307,-1330.0874125874125,-1330.0874125874125
YGR270W,-351.65789473684214,-511.4473684210528,-511.4473684210528,-511.4473684210528,-351.65789473684214,-351.65789473684214,-511.4473684210528,-351.65789473684214,-351.65789473684214,-351.65789473684214,-351.65789473684214,-351.65789473684214,-957.6006556796029,-875.1238038277513,-511.4473684210528,-351.65789473684214,-351.65789473684214,-351.65789473684214,-351.65789473684214,-351.65789473684214,-351.65789473684214,-351.65789473684214
YGR279C,-2293.419047619048,-1640.5940476190476,-2293.419047619048,-2293.419047619048,-1710.666666666667,-2293.419047619048,-2293.419047619048,-1710.666666666667,-1640.5940476190476,-1640.5940476190476,-1640.5940476190476,-1640.5940476190476,-1640.5940476190476,-1640.5940476190476,-2293.419047619048,-1710.666666666667,-2293.419047619048,-2293.419047619048,-1640.5940476190476,-1640.5940476190476,-1710.666666666667,-2293.419047619048
YGR282C,-1338.25,-1338.25,-1338.25,-1338.25,-1338.25,-1338.25,-1338.25,-1338.25,-1338.25,-1303.8055555555557,-1303.8055555555557,-1338.25,-1355.8461538461538,-1338.25,-1338.25,-1338.25,-1338.25,-1338.25,-1338.25,-1338.25,-1338.25,-1338.25
YGR284C,-1166.7833333333333,-872.25,-1166.7833333333333,-1166.7833333333333,-1166.7833333333333,-1166.7833333333333,-1166.7833333333333,-1166.7833333333333,-868.25,-576.7,-576.7,-872.25,-868.25,-872.25,-1166.7833333333333,-1166.7833333333333,-872.25,-872.25,-872.25,-872.25,-1166.7833333333333,-872.25
YGR285C,-1205.6904761904761,-1205.6904761904761,-1205.6904761904761,-1205.6904761904761,-1205.6904761904761,-1205.6904761904761,-1205.6904761904761,-1205.6904761904761,-1205.6904761904761,-1222.5238095238094,-1222.5238095238094,-1205.6904761904761,-1205.6904761904761,-1205.6904761904761,-1205.6904761904761,-1205.6904761904761,-1205.6904761904761,-1205.6904761904761,-1205.6904761904761,-1205.6904761904761,-1205.6904761904761,-1205.6904761904761
YGR286C,-812.309523809524,-812.309523809524,-812.309523809524,-812.309523809524,-812.309523809524,-812.309523809524,-812.309523809524,-812.309523809524,-812.309523809524,-812.309523809524,-812.309523809524,-720.8511904761904,-720.8511904761904,-1439.125,-812.309523809524,-812.309523809524,-812.309523809524,-812.309523809524,-720.8511904761904,-720.8511904761904,-812.309523809524,-812.309523809524
YHL011C,-874.9833333333332,-874.9833333333332,-874.9833333333332,-874.9833333333332,-874.9833333333332,-874.9833333333332,-874.9833333333332,-874.9833333333332,-874.9833333333332,-1431.2254901960785,-1431.2254901960785,-910.0,-874.9833333333332,-874.9833333333332,-874.9833333333332,-874.9833333333332,-874.9833333333332,-874.9833333333332,-1431.2254901960785,-1431.2254901960785,-874.9833333333332,-874.9833333333332
YHL015W,-1154.8,-1154.8,-1049.3,-1049.3,-1049.3,-1049.3,-1049.3,-1049.3,-1154.8,-1154.8,-1154.8,-1154.8,-1154.8,-1154.8,-1154.8,-1049.3,-1049.3,-1049.3,-1154.8,-1154.8,-1049.3,-1049.3
YHL021C,-102.75,-102.75,-102.75,-102.75,-102.75,-102.75,-293.46428571428584,-102.75,-102.75,-102.75,-102.75,-102.75,-102.75,-102.75,-102.75,-102.75,-293.46428571428584,-102.75,-102.75,-102.75,-102.75,-102.75
YHL033C,-832.4733333333335,-832.4733333333335,-832.4733333333335,-832.4733333333335,-832.4733333333335,-832.4733333333335,-832.4733333333335,-832.4733333333335,-964.3076923076924,-887.5,-887.5,-832.4733333333335,-832.4733333333335,-832.4733333333335,-832.4733333333335,-832.4733333333335,-832.4733333333335,-832.4733333333335,-832.4733333333335,-832.4733333333335,-832.4733333333335,-832.4733333333335
YHL034C,-1808.4428571428573,-1808.4428571428573,-2538.925579322638,-2538.925579322638,-1837.3,-1594.7285561497324,-2538.925579322638,-1837.3,-2538.925579322638,-1808.4428571428573,-1808.4428571428573,-1808.4428571428573,-1871.1685682738314,-1808.4428571428573,-1594.7285561497324,-1837.3,-1594.7285561497324,-1837.3,-1808.4428571428573,-1808.4428571428573,-1837.3,-1808.4428571428573
YHR001W,-898.3548387096774,-1451.6545454545455,-898.3548387096774,-898.3548387096774,-898.3548387096774,-898.3548387096774,-898.3548387096774,-898.3548387096774,-1451.6545454545455,-1451.6545454545455,-1451.6545454545455,-898.3548387096774,-1451.6545454545455,-1451.6545454545455,-1451.6545454545455,-898.3548387096774,-898.3548387096774,-898.3548387096774,-1451.6545454545455,-1451.6545454545455,-898.3548387096774,-1451.6545454545455
YHR005C,-1693.8,-1693.8,-1693.8,-1693.8,-1693.8,-1693.8,-1693.8,-1693.8,-1524.4222222222222,-1769.8769230769228,-1769.8769230769228,-1693.8,-1693.8,-1693.8,-1524.4222222222222,-1693.8,-1693.8,-1693.8,-1693.8,-1693.8,-1693.8,-1693.8
YHR007C,-340.5,-340.5,-1525.837878787879,-1525.837878787879,-1525.837878787879,-1525.837878787879,-1525.837878787879,-1525.837878787879,-340.5,-1525.837878787879,-1525.837878787879,-340.5,-340.5,-340.5,-340.5,-1525.837878787879,-1525.837878787879,-1525.837878787879,-340.5,-340.5,-1525.837878787879,-1525.837878787879
YHR008C,-2185.833333333333,-2185.833333333333,-2185.833333333333,-2185.833333333333,-2185.833333333333,-2185.833333333333,-2185.833333333333,-2185.833333333333,-2098.6,-2379.1536796536802,-2379.1536796536802,-2185.833333333333,-2185.833333333333,-2185.833333333333,-2098.6,-2185.833333333333,-2185.833333333333,-2185.833333333333,-2185.833333333333,-2185.833333333333,-2185.833333333333,-2185.833333333333
YHR012W,-512.9583333333334,-512.9583333333334,-1887.2472527472528,-1887.2472527472528,-1887.2472527472528,-1887.2472527472528,-1887.2472527472528,-1887.2472527472528,-1453.8842592592596,-2018.921052631579,-2018.921052631579,-1887.2472527472528,-512.9583333333334,-512.9583333333334,-1453.8842592592596,-1887.2472527472528,-1887.2472527472528,-1887.2472527472528,-1887.2472527472528,-1887.2472527472528,-1887.2472527472528,-2018.921052631579
YHR013C,-690.9,-690.9,-690.9,-690.9,-690.9,-690.9,-690.9,-690.9,-690.9,-628.1942528735632,-628.1942528735632,-690.9,-690.9,-690.9,-690.9,-690.9,-690.9,-690.9,-690.9,-690.9,-690.9,-690.9
YHR017W,-1000.8589743589743,-847.2595959595959,-847.2595959595959,-847.2595959595959,-847.2595959595959,-847.2595959595959,-847.2595959595959,-847.2595959595959,-855.4414141414142,-1334.0492063492065,-1334.0492063492065,-847.2595959595959,-855.4414141414142,-807.3303030303032,-855.4414141414142,-847.2595959595959,-847.2595959595959,-847.2595959595959,-635.8535353535352,-635.8535353535352,-847.2595959595959,-847.2595959595959
YHR018C,-1009.4117647058824,-1515.9571428571426,-1515.9571428571426,-1515.9571428571426,-1515.9571428571426,-1515.9571428571426,-1515.9571428571426,-1515.9571428571426,-1718.041666666667,-1467.18,-1467.18,-1455.9203007518795,-1009.4117647058824,-1515.9571428571426,-1718.041666666667,-1515.9571428571426,-1515.9571428571426,-1515.9571428571426,-1718.041666666667,-1718.041666666667,-1515.9571428571426,-1515.9571428571426
YHR019C,-1269.2132352941173,-1269.2132352941173,-1269.2132352941173,-1269.2132352941173,-1251.1704545454545,-1269.2132352941173,-1269.2132352941173,-1251.1704545454545,-1251.1704545454545,-1269.2132352941173,-1269.2132352941173,-1269.2132352941173,-1269.2132352941173,-1269.2132352941173,-1251.1704545454545,-1251.1704545454545,-1251.1704545454545,-1251.1704545454545,-1269.2132352941173,-1269.2132352941173,-1251.1704545454545,-1269.2132352941173
YHR020W,-614.9,-1254.5333333333333,-1254.5333333333333,-1254.5333333333333,-1254.5333333333333,-1254.5333333333333,-1254.5333333333333,-1254.5333333333333,-1757.7857142857144,-1960.2777777777774,-1960.2777777777774,-2366.245614035088,-1254.5333333333333,-614.9,-1757.7857142857144,-1254.5333333333333,-1254.5333333333333,-1254.5333333333333,-2048.416666666667,-2048.416666666667,-1254.5333333333333,-1254.5333333333333
YHR023W,-327.5300546448087,-1129.8340614381805,-1826.2,-1712.1375,-1712.1375,-1712.1375,-1712.1375,-1712.1375,-236.20476190476185,-2054.125925925926,-2026.533333333333,-1712.1375,-1287.7389355742298,-1612.2227272727273,-236.20476190476185,-1712.1375,-1712.1375,-1712.1375,-951.5435028248587,-951.5435028248587,-1712.1375,-1585.2185185185183
YHR027C,-1236.6785714285716,-1236.6785714285716,-1236.6785714285716,-1236.6785714285716,-1236.6785714285716,-1236.6785714285716,-1236.6785714285716,-1236.6785714285716,-1236.6785714285716,-1236.6785714285716,-1236.6785714285716,-1236.6785714285716,-928.0,-1236.6785714285716,-1236.6785714285716,-1236.6785714285716,-1236.6785714285716,-1236.6785714285716,-1236.6785714285716,-1236.6785714285716,-1236.6785714285716,-1236.6785714285716
YHR030C,-421.2619047619047,-804.4242424242426,-1054.4242424242425,-1054.4242424242425,-1054.4242424242425,-813.9610389610389,-813.9610389610389,-1054.4242424242425,-804.4242424242426,-813.9610389610389,-813.9610389610389,-1054.4242424242425,-421.2619047619047,-421.2619047619047,-804.4242424242426,-1054.4242424242425,-1054.4242424242425,-1054.4242424242425,-804.4242424242426,-804.4242424242426,-1054.4242424242425,-813.9610389610389
YHR031C,-1660.0897435897436,-1554.8279569892475,-1660.0897435897436,-1660.0897435897436,-1660.0897435897436,-1660.0897435897436,-1660.0897435897436,-1660.0897435897436,-1660.0897435897436,-1660.0897435897436,-1660.0897435897436,-1660.0897435897436,-1665.847222222222,-716.1666666666667,-1660.0897435897436,-1660.0897435897436,-1660.0897435897436,-1660.0897435897436,-1177.3666666666668,-1177.3666666666668,-1660.0897435897436,-1660.0897435897436
YHR039C,-1353.378787878788,-1143.3333333333335,-1143.3333333333335,-1143.3333333333335,-1143.3333333333335,-1143.3333333333335,-1143.3333333333335,-1143.3333333333335,-1353.378787878788,-1393.4583333333335,-1393.4583333333335,-1143.3333333333335,-542.1309523809523,-1353.378787878788,-1353.378787878788,-1143.3333333333335,-1143.3333333333335,-1143.3333333333335,-542.1309523809523,-542.1309523809523,-1143.3333333333335,-1143.3333333333335
YHR039C-A,-757.5112342941611,-1307.1760774686304,-1307.1760774686304,-1307.1760774686304,-1307.1760774686304,-1307.1760774686304,-1307.1760774686304,-1307.1760774686304,-757.5112342941611,-757.5112342941611,-757.5112342941611,-1307.1760774686304,-757.5112342941611,-757.5112342941611,-757.5112342941611,-1307.1760774686304,-1307.1760774686304,-1307.1760774686304,-757.5112342941611,-757.5112342941611,-1307.1760774686304,-1307.1760774686304
YHR040W,-1647.654761904762,-1756.333333333333,-1756.333333333333,-1756.333333333333,-1756.333333333333,-1756.333333333333,-1756.333333333333,-1756.333333333333,-1451.7575757575758,-1647.654761904762,-1647.654761904762,-1756.333333333333,-1647.654761904762,-1451.7575757575758,-1451.7575757575758,-1756.333333333333,-1756.333333333333,-1756.333333333333,-1647.654761904762,-1647.654761904762,-1756.333333333333,-1756.333333333333
YHR042W,-855.25,-855.25,-903.1699346405228,-1289.25,-855.25,-855.25,-855.25,-855.25,-1213.0588235294115,-1213.0588235294115,-1213.0588235294115,-855.25,-855.25,-1397.5,-855.25,-855.25,-855.25,-855.25,-855.25,-855.25,-855.25,-855.25
YHR051W,-1108.2912087912089,-1108.2912087912089,-1108.2912087912089,-1108.2912087912089,-1108.2912087912089,-1108.2912087912089,-1108.2912087912089,-1108.2912087912089,-1108.2912087912089,-1108.2912087912089,-1108.2912087912089,-1108.2912087912089,-1108.2912087912089,-1108.2912087912089,-1108.2912087912089,-1108.2912087912089,-1108.2912087912089,-1108.2912087912089,-1108.2912087912089,-1108.2912087912089,-1108.2912087912089,-1047.2666666666667
YHR052W,-849.3666666666667,-959.1666666666667,-1070.704918032787,-611.7083333333333,-1070.704918032787,-1070.704918032787,-611.7083333333333,-1070.704918032787,-1091.1376811594203,-1091.1376811594203,-1091.1376811594203,-959.1666666666667,-829.7878787878788,-959.1666666666667,-1070.704918032787,-1070.704918032787,-1070.704918032787,-1070.704918032787,-1091.1376811594203,-1091.1376811594203,-1070.704918032787,-829.7878787878788
