gene,273614N_0.75CDS40,378604X_0.75CDS40,BC187_0.75CDS40,DBVPG1106_0.75CDS40,DBVPG1373_0.75CDS40,DBVPG6765_0.75CDS40,L_1374_0.75CDS40,NCYC361_0.75CDS40,SK1_0.75CDS40,UWOPS05_217_3_0.75CDS40,UWOPS05_227_2_0.75CDS40,UWOPS83_787_3_0.75CDS40,UWOPS87_2421_0.75CDS40,Y12_0.75CDS40,Y55_0.75CDS40,YJM975_0.75CDS40,YJM978_0.75CDS40,YJM981_0.75CDS40,YPS128_0.75CDS40,YPS606_0.75CDS40,YS2_0.75CDS40,YS9_0.75CDS40
YKL213C,-1064.0,-1052.4460317460318,-1052.4460317460318,-1052.4460317460318,-1052.4460317460318,-1052.4460317460318,-1052.4460317460318,-1052.4460317460318,-1052.4460317460318,-1052.4460317460318,-1052.4460317460318,-1052.4460317460318,-1052.4460317460318,-1052.4460317460318,-1052.4460317460318,-1052.4460317460318,-1052.4460317460318,-1052.4460317460318,-1073.1981684981686,-1073.1981684981686,-1052.4460317460318,-1052.4460317460318
YKL214C,-1771.1818181818182,-1771.1818181818182,-1771.1818181818182,-1771.1818181818182,-1771.1818181818182,-1771.1818181818182,-1771.1818181818182,-1771.1818181818182,-1544.8257575757575,-1437.037878787879,-1437.037878787879,-1544.8257575757575,-650.8863636363636,-1544.8257575757575,-1767.909090909091,-1771.1818181818182,-1771.1818181818182,-1771.1818181818182,-1544.8257575757575,-1544.8257575757575,-1771.1818181818182,-875.3030303030303
YKL215C,-797.5,-797.5,-797.5,-1076.6,-1076.6,-1076.6,-1076.6,-1076.6,-1076.6,-797.5,-797.5,-797.5,-797.5,-1076.6,-915.2272727272727,-1076.6,-1076.6,-1076.6,-797.5,-797.5,-1076.6,-1076.6
YKR001C,-691.7361111111113,-691.7361111111113,-691.7361111111113,-691.7361111111113,-691.7361111111113,-691.7361111111113,-691.7361111111113,-691.7361111111113,-1624.6904761904761,-691.7361111111113,-691.7361111111113,-691.7361111111113,-691.7361111111113,-1897.091666666667,-1624.6904761904761,-691.7361111111113,-691.7361111111113,-691.7361111111113,-1624.6904761904761,-1624.6904761904761,-691.7361111111113,-691.7361111111113
YKR008W,-1633.487474120083,-1633.487474120083,-1633.487474120083,-1506.8872576698666,-1506.8872576698666,-1633.487474120083,-1506.8872576698666,-1506.8872576698666,-1368.1313725490195,-1636.0969901168014,-1636.0969901168014,-726.4563636363637,-1633.487474120083,-1636.0969901168014,-1368.1313725490195,-1506.8872576698666,-2422.8368636194723,-2422.8368636194723,-1636.0969901168014,-1636.0969901168014,-1506.8872576698666,-1636.0969901168014
YKR014C,-845.6116883116882,-845.6116883116882,-845.6116883116882,-845.6116883116882,-845.6116883116882,-845.6116883116882,-845.6116883116882,-845.6116883116882,-857.9571428571428,-765.9904761904762,-765.9904761904762,-765.9904761904762,-845.6116883116882,-765.9904761904762,-857.9571428571428,-845.6116883116882,-845.6116883116882,-845.6116883116882,-857.9571428571428,-857.9571428571428,-845.6116883116882,-765.9904761904762
YKR016W,-275.4264705882353,-275.4264705882353,-275.4264705882353,-275.4264705882353,-275.4264705882353,-275.4264705882353,-275.4264705882353,-275.4264705882353,-905.0211988304094,-905.0211988304094,-905.0211988304094,-762.1380952380953,-275.4264705882353,-905.0211988304094,-905.0211988304094,-275.4264705882353,-275.4264705882353,-275.4264705882353,-275.4264705882353,-275.4264705882353,-275.4264705882353,-905.0211988304094
YKR018C,-1166.4375,-283.28571428571416,-1166.4375,-1166.4375,-1166.4375,-1166.4375,-1166.4375,-1166.4375,-672.2058823529413,-1166.4375,-1166.4375,-1334.0930555555556,-1166.4375,-1424.8606060606064,-672.2058823529413,-1166.4375,-1166.4375,-1166.4375,-305.7000000000001,-305.7000000000001,-1166.4375,-35.473684210526294
YKR035W-A,-1961.4027777777774,-1960.93253968254,-1961.4027777777774,-1961.4027777777774,-1961.4027777777774,-1961.4027777777774,-1961.4027777777774,-1961.4027777777774,-1963.625,-1961.4027777777774,-1961.4027777777774,-2006.4947552447552,-1961.4027777777774,-1960.93253968254,-1963.625,-1961.4027777777774,-1961.4027777777774,-1961.4027777777774,-1961.4027777777774,-1961.4027777777774,-1961.4027777777774,-1961.4027777777774
YKR039W,-1703.852504638219,-1703.852504638219,-1666.352504638219,-1693.6252319109462,-1693.6252319109462,-1693.6252319109462,-1693.6252319109462,-1693.6252319109462,-1717.2479591836734,-1703.852504638219,-1703.852504638219,-1703.852504638219,-1703.852504638219,-1690.9027777777776,-1717.2479591836734,-1693.6252319109462,-1693.6252319109462,-1693.6252319109462,-1703.852504638219,-1703.852504638219,-1693.6252319109462,-1703.852504638219
YKR048C,-12.166666666666654,-605.1925925925927,-12.166666666666654,-12.166666666666654,-12.166666666666654,-12.166666666666654,-794.2592592592594,-12.166666666666654,-12.166666666666654,-1655.4147869674184,-1655.4147869674184,-1655.4147869674184,-605.1925925925927,-605.1925925925927,-12.166666666666654,-12.166666666666654,-12.166666666666654,-12.166666666666654,-12.166666666666654,-12.166666666666654,-12.166666666666654,-605.1925925925927
YKR057W,-847.7857142857142,-847.7857142857142,-847.7857142857142,-847.7857142857142,-847.7857142857142,-847.7857142857142,-847.7857142857142,-847.7857142857142,-1011.7690058479532,-847.7857142857142,-847.7857142857142,-847.7857142857142,-847.7857142857142,-847.7857142857142,-1011.7690058479532,-847.7857142857142,-847.7857142857142,-847.7857142857142,-847.7857142857142,-847.7857142857142,-847.7857142857142,-1011.7690058479532
YKR058W,-238.10175438596488,-238.10175438596488,213.33333333333331,213.33333333333331,213.33333333333331,213.33333333333331,213.33333333333331,213.33333333333331,-468.16666666666674,-267.8666666666667,-267.8666666666667,-261.2,-123.5394736842105,-123.5394736842105,-468.16666666666674,213.33333333333331,213.33333333333331,213.33333333333331,-317.3333333333333,-589.86,213.33333333333331,-123.5394736842105
YKR062W,-986.8076923076924,-1325.0833333333333,-1325.0833333333333,-1325.0833333333333,-1325.0833333333333,-1325.0833333333333,-1325.0833333333333,-1325.0833333333333,-1065.6,-1065.6,-1065.6,-986.8076923076924,-1325.0833333333333,-1325.0833333333333,-1065.6,-1325.0833333333333,-1325.0833333333333,-1325.0833333333333,-986.8076923076924,-986.8076923076924,-1325.0833333333333,-1325.0833333333333
YKR065C,-1468.466666666667,-1468.466666666667,-1468.466666666667,-1468.466666666667,-1468.466666666667,-1468.466666666667,-1468.466666666667,-1468.466666666667,-1468.466666666667,-1079.6779886148006,-1079.6779886148006,-1357.8333333333335,-1468.466666666667,-1468.466666666667,-1468.466666666667,-1468.466666666667,-1468.466666666667,-1468.466666666667,-1357.8333333333335,-1357.8333333333335,-1468.466666666667,-1468.466666666667
YKR066C,-807.6076923076922,-1029.1076923076923,-1029.1076923076923,-1029.1076923076923,-807.6076923076922,-1029.1076923076923,-1029.1076923076923,-807.6076923076922,-893.5258064516129,-807.6076923076922,-807.6076923076922,-807.6076923076922,-807.6076923076922,-807.6076923076922,-893.5258064516129,-807.6076923076922,-807.6076923076922,-807.6076923076922,-807.6076923076922,-807.6076923076922,-807.6076923076922,-1098.0
YKR067W,-754.0931372549019,-872.9166666666665,-872.9166666666665,-872.9166666666665,-872.9166666666665,-1306.737296037296,-872.9166666666665,-872.9166666666665,-872.9166666666665,-754.0931372549019,-754.0931372549019,-754.0931372549019,-754.0931372549019,-754.0931372549019,-872.9166666666665,-872.9166666666665,-872.9166666666665,-872.9166666666665,-754.0931372549019,-754.0931372549019,-872.9166666666665,-872.9166666666665
YKR068C,-1910.25,-1721.2500000000002,-1608.4,-1721.2500000000002,-1721.2500000000002,-1721.2500000000002,-1721.2500000000002,-1721.2500000000002,-1721.2500000000002,-1771.2500000000002,-1771.2500000000002,-1910.25,-1910.25,-1910.25,-1721.2500000000002,-1721.2500000000002,-1721.2500000000002,-1721.2500000000002,-1678.857142857143,-1678.857142857143,-1721.2500000000002,-1721.2500000000002
YKR081C,-673.3968253968253,-673.3968253968253,-617.0277777777778,-1616.885964912281,-1616.885964912281,-1616.885964912281,-1616.885964912281,-1616.885964912281,-673.3968253968253,-673.3968253968253,-673.3968253968253,-571.0862068965517,-673.3968253968253,-673.3968253968253,-673.3968253968253,-1616.885964912281,-1616.885964912281,-1616.885964912281,-571.0862068965517,-571.0862068965517,-1616.885964912281,-1616.885964912281
YKR082W,-1343.822510822511,-1008.4443609022555,-2072.7541119011703,-2072.7541119011703,-2072.7541119011703,-2072.7541119011703,-2072.7541119011703,-2072.7541119011703,-637.7272727272727,-1008.4443609022555,-1008.4443609022555,-997.2,-1343.822510822511,-1343.822510822511,-637.7272727272727,-2072.7541119011703,-2072.7541119011703,-2072.7541119011703,-1008.4443609022555,-1008.4443609022555,-2072.7541119011703,-2079.505798810752
YKR084C,-1161.2619047619044,-1318.4404761904761,-1161.2619047619044,-1161.2619047619044,-1161.2619047619044,-1161.2619047619044,-1161.2619047619044,-1161.2619047619044,-1175.2619047619044,-1436.7454545454543,-1436.7454545454543,-1161.2619047619044,-1161.2619047619044,-1284.6410256410256,-1175.2619047619044,-1161.2619047619044,-1161.2619047619044,-1161.2619047619044,-1161.2619047619044,-1161.2619047619044,-1161.2619047619044,-1161.2619047619044
YKR092C,-753.0666666666667,-2024.8162878787882,-688.9354838709677,-570.1304347826087,-688.9354838709677,-1278.9345238095239,-688.9354838709677,-912.9019607843137,-433.03030303030295,-928.3888888888887,-928.3888888888887,-854.3333333333335,-433.03030303030295,-1979.8787878787882,-433.03030303030295,-666.0,-1011.1884057971015,-1011.1884057971015,-1793.2636363636366,-1793.2636363636366,-912.9019607843137,-912.9019607843137
YLL001W,-1088.9736842105262,-1088.9736842105262,-1088.9736842105262,-1088.9736842105262,-1088.9736842105262,-1088.9736842105262,-1088.9736842105262,-1088.9736842105262,-1088.9736842105262,-1088.9736842105262,-1088.9736842105262,-1088.9736842105262,-1466.0561278594153,-853.2222222222223,-1088.9736842105262,-1088.9736842105262,-1088.9736842105262,-1088.9736842105262,-1088.9736842105262,-1088.9736842105262,-1088.9736842105262,-1088.9736842105262
YLL005C,-1520.666666666667,-1520.666666666667,-1520.666666666667,-1520.666666666667,-1520.666666666667,-1520.666666666667,-1520.666666666667,-1520.666666666667,-1520.666666666667,-1020.0882352941176,-1020.0882352941176,-1520.666666666667,-1520.666666666667,-1520.666666666667,-1520.666666666667,-1520.666666666667,-1520.666666666667,-1520.666666666667,-1520.666666666667,-1520.666666666667,-1520.666666666667,-1495.683908045977
YLL008W,-1335.9666666666667,-1335.9666666666667,-1335.9666666666667,-1335.9666666666667,-1335.9666666666667,-1335.9666666666667,-1335.9666666666667,-1335.9666666666667,-1335.9666666666667,-1335.9666666666667,-1335.9666666666667,-1330.0307692307692,-1534.166666666667,-1335.9666666666667,-1335.9666666666667,-1335.9666666666667,-1335.9666666666667,-1335.9666666666667,-1335.9666666666667,-1335.9666666666667,-1335.9666666666667,-1335.9666666666667
YLL011W,-1639.1328671328672,-1639.1328671328672,-1639.1328671328672,-1639.1328671328672,-1639.1328671328672,-1639.1328671328672,-1639.1328671328672,-1639.1328671328672,-1780.6328671328672,-1639.1328671328672,-1639.1328671328672,-1639.1328671328672,-1639.1328671328672,-1639.1328671328672,-1639.1328671328672,-1639.1328671328672,-1639.1328671328672,-1639.1328671328672,-1542.9375,-1542.9375,-1639.1328671328672,-1639.1328671328672
YLL018C,-1261.7948717948718,-1261.7948717948718,-1261.7948717948718,-1261.7948717948718,-1261.7948717948718,-1261.7948717948718,-1261.7948717948718,-1261.7948717948718,-693.8825396825398,-1261.7948717948718,-1261.7948717948718,-1261.7948717948718,-1596.958333333333,-1261.7948717948718,-1261.7948717948718,-1261.7948717948718,-1261.7948717948718,-1261.7948717948718,-1261.7948717948718,-1261.7948717948718,-1261.7948717948718,-1389.4142857142858
YLL021W,-883.1860465116278,-883.1860465116278,-883.1860465116278,-883.1860465116278,-883.1860465116278,-883.1860465116278,-883.1860465116278,-883.1860465116278,-883.1860465116278,-773.2857142857142,-883.1860465116278,-883.1860465116278,-883.1860465116278,-883.1860465116278,-883.1860465116278,-883.1860465116278,-883.1860465116278,-883.1860465116278,-883.1860465116278,-883.1860465116278,-883.1860465116278,-883.1860465116278
YLL024C,-764.0333333333333,-764.0333333333333,-1044.3333333333335,-1481.764705882353,-1481.764705882353,-2639.0333333333333,-1481.764705882353,-764.0333333333333,-1481.764705882353,-2639.0333333333333,-764.0333333333333,-1481.764705882353,-2639.0333333333333,-764.0333333333333,-1481.764705882353,-1481.764705882353,-764.0333333333333,-1481.764705882353,-1481.764705882353,-1481.764705882353,-764.0333333333333,-1481.764705882353
YLL029W,-1338.541283524904,-1338.541283524904,-1338.541283524904,-1338.541283524904,-1338.541283524904,-1338.541283524904,-1338.541283524904,-1338.541283524904,-1338.541283524904,-1338.541283524904,-1338.541283524904,-1338.541283524904,-159.3825910931174,-1389.6168803418802,-1338.541283524904,-1338.541283524904,-1338.541283524904,-1338.541283524904,-1338.541283524904,-1338.541283524904,-1338.541283524904,-1338.541283524904
YLL034C,-1244.2666666666667,-1668.583333333333,-1621.1004273504275,-1621.1004273504275,-1621.1004273504275,-1621.1004273504275,-1668.583333333333,-1621.1004273504275,-1610.4337606837607,-1693.3798391151333,-1693.3798391151333,-1693.3798391151333,-875.7291666666667,-1693.3798391151333,-1668.583333333333,-1621.1004273504275,-1168.2631578947369,-1621.1004273504275,-1597.8846153846152,-1597.8846153846152,-1621.1004273504275,-1610.4337606837607
YLL036C,-870.4107142857142,-1797.6761904761904,-870.4107142857142,-870.4107142857142,-870.4107142857142,-870.4107142857142,-870.4107142857142,-870.4107142857142,-762.7743506493506,-762.7743506493506,-762.7743506493506,-762.7743506493506,-762.7743506493506,-762.7743506493506,-870.4107142857142,-870.4107142857142,-870.4107142857142,-870.4107142857142,-762.7743506493506,-762.7743506493506,-870.4107142857142,-762.7743506493506
YLL040C,-1397.6726190476193,-1397.6726190476193,-1397.6726190476193,-1397.6726190476193,-1397.6726190476193,-1397.6726190476193,-1397.6726190476193,-1397.6726190476193,-1383.5192857142858,-1613.25,-1613.25,-1383.5192857142858,-1477.4081746031745,-1383.5192857142858,-1383.5192857142858,-1397.6726190476193,-1397.6726190476193,-1397.6726190476193,-1383.5192857142858,-1383.5192857142858,-1397.6726190476193,-1397.6726190476193
YLL041C,-1033.5263157894738,-1033.5263157894738,-1033.5263157894738,-1033.5263157894738,-1033.5263157894738,-1033.5263157894738,-1033.5263157894738,-1033.5263157894738,-1295.966666666667,-1295.966666666667,-1295.966666666667,-1559.3390804597702,-1295.966666666667,-1295.966666666667,-1295.966666666667,-1033.5263157894738,-1033.5263157894738,-1033.5263157894738,-1370.6666666666667,-1370.6666666666667,-1033.5263157894738,-1033.5263157894738
YLL048C,-1872.6035897435895,-1872.6035897435895,-1872.6035897435895,-1872.6035897435895,-1872.6035897435895,-1872.6035897435895,-1872.6035897435895,-1872.6035897435895,-1341.2333333333333,-1857.6721611721607,-1857.6721611721607,-1872.6035897435895,-1872.6035897435895,-1731.6721611721612,-1902.22231884058,-1872.6035897435895,-1872.6035897435895,-1872.6035897435895,-1872.6035897435895,-1872.6035897435895,-1872.6035897435895,-1872.6035897435895
YLR003C,-486.4193548387097,-486.4193548387097,-486.4193548387097,-486.4193548387097,-486.4193548387097,-486.4193548387097,-486.4193548387097,-486.4193548387097,-527.2272727272727,-486.4193548387097,-486.4193548387097,-486.4193548387097,-527.2272727272727,-527.2272727272727,-486.4193548387097,-486.4193548387097,-486.4193548387097,-486.4193548387097,-486.4193548387097,-486.4193548387097,-486.4193548387097,-486.4193548387097
YLR008C,-869.0483870967741,-869.0483870967741,-869.0483870967741,-869.0483870967741,-869.0483870967741,-869.0483870967741,-1305.9051282051282,-869.0483870967741,-877.0483870967741,-877.0483870967741,-877.0483870967741,-877.0483870967741,-877.0483870967741,-500.1612903225807,-877.0483870967741,-869.0483870967741,-869.0483870967741,-869.0483870967741,-877.0483870967741,-877.0483870967741,-869.0483870967741,-869.0483870967741
YLR019W,-1720.9641025641024,-533.4285714285714,-1720.9641025641024,-1720.9641025641024,-1720.9641025641024,-1720.9641025641024,-1720.9641025641024,-1720.9641025641024,-1720.9641025641024,-1898.6641025641024,-1898.6641025641024,-1720.9641025641024,-1720.9641025641024,-533.4285714285714,-1720.9641025641024,-1720.9641025641024,-1720.9641025641024,-1720.9641025641024,-1720.9641025641024,-1720.9641025641024,-1720.9641025641024,-1720.9641025641024
YLR025W,-1171.9285714285713,-1169.9285714285713,-1169.9285714285713,-1171.9285714285713,-1171.9285714285713,-1171.9285714285713,-1171.9285714285713,-1171.9285714285713,-1169.9285714285713,-1171.9285714285713,-1171.9285714285713,-1169.9285714285713,-1171.9285714285713,-1171.9285714285713,-1169.9285714285713,-1171.9285714285713,-1171.9285714285713,-1171.9285714285713,-1169.9285714285713,-1169.9285714285713,-1171.9285714285713,-1171.9285714285713
YLR027C,-778.0952380952382,-1652.7,-778.0952380952382,-778.0952380952382,-778.0952380952382,-778.0952380952382,-778.0952380952382,-778.0952380952382,-1671.7967032967033,-778.0952380952382,-778.0952380952382,-778.0952380952382,-1671.7967032967033,-1671.7967032967033,-1671.7967032967033,-778.0952380952382,-778.0952380952382,-778.0952380952382,-778.0952380952382,-778.0952380952382,-778.0952380952382,-1535.8246753246756
YLR028C,-1534.547619047619,-1534.547619047619,-1606.1140350877195,-1606.1140350877195,-1534.547619047619,-1534.547619047619,-1534.547619047619,-1534.547619047619,-1606.1140350877195,-1606.1140350877195,-1606.1140350877195,-1606.1140350877195,-1534.547619047619,-1606.1140350877195,-1606.1140350877195,-1534.547619047619,-1606.1140350877195,-1534.547619047619,-1534.547619047619,-1534.547619047619,-1534.547619047619,-1108.7745098039218
YLR029C,-783.0,-1544.3115942028985,-1544.3115942028985,-783.0,-783.0,-783.0,-783.0,-783.0,-1544.3115942028985,-1544.3115942028985,-1544.3115942028985,-1544.3115942028985,-1544.3115942028985,-1544.3115942028985,-1544.3115942028985,-783.0,-783.0,-783.0,-1544.3115942028985,-1544.3115942028985,-783.0,-783.0
YLR033W,-735.5652173913044,-774.5,-774.5,-735.5652173913044,-735.5652173913044,-735.5652173913044,-735.5652173913044,-735.5652173913044,-664.8461538461537,-856.4146825396824,-856.4146825396824,-774.5,-651.3225806451613,-651.3225806451613,-664.8461538461537,-735.5652173913044,-735.5652173913044,-735.5652173913044,-774.5,-774.5,-735.5652173913044,-735.5652173913044
YLR038C,-1554.6600732600737,-1554.6600732600737,-1554.6600732600737,-1554.6600732600737,-1554.6600732600737,-1554.6600732600737,-1554.6600732600737,-1554.6600732600737,-1554.6600732600737,-1405.6124542124546,-1405.6124542124546,-1554.6600732600737,-1589.5410256410255,-1554.6600732600737,-1554.6600732600737,-1554.6600732600737,-1554.6600732600737,-1554.6600732600737,-1554.6600732600737,-1554.6600732600737,-1554.6600732600737,-1554.6600732600737
YLR043C,-713.063725490196,-713.063725490196,-713.063725490196,-708.0705128205128,-708.0705128205128,-708.0705128205128,-715.4460784313727,-708.0705128205128,-713.063725490196,-712.5729166666667,-712.5729166666667,-713.063725490196,-713.063725490196,-713.063725490196,-713.063725490196,-708.0705128205128,-708.0705128205128,-708.0705128205128,-713.063725490196,-713.063725490196,-708.0705128205128,-708.0705128205128
YLR056W,-1873.9882352941174,-1873.9882352941174,-1873.9882352941174,-1860.4882352941174,-1860.4882352941174,-1862.4573732718893,-1860.4882352941174,-1860.4882352941174,-1873.9882352941174,-1873.9882352941174,-1873.9882352941174,-1873.9882352941174,-1873.9882352941174,-1873.9882352941174,-1873.9882352941174,-1860.4882352941174,-1860.4882352941174,-1860.4882352941174,-1873.9882352941174,-1873.9882352941174,-1860.4882352941174,-1860.4882352941174
YLR058C,-2351.376190476191,-2351.376190476191,-2351.376190476191,-2351.376190476191,-2351.376190476191,-2351.376190476191,-2242.4531135531142,-2351.376190476191,-2195.6516290726818,-2351.376190476191,-2351.376190476191,-2351.376190476191,-1639.7333333333331,-2242.4531135531142,-2195.6516290726818,-2351.376190476191,-2351.376190476191,-2351.376190476191,-2351.376190476191,-2351.376190476191,-2351.376190476191,-2351.376190476191
YLR060W,-202.23245614035085,-372.58333333333337,-202.23245614035085,-202.23245614035085,-202.23245614035085,-202.23245614035085,-202.23245614035085,-202.23245614035085,-186.23245614035085,-202.23245614035085,-202.23245614035085,-202.23245614035085,-372.58333333333337,-372.58333333333337,-186.23245614035085,-202.23245614035085,-202.23245614035085,-202.23245614035085,-202.23245614035085,-202.23245614035085,-202.23245614035085,-202.23245614035085
YLR061W,-547.8769841269841,-273.01904761904757,-547.8769841269841,-547.8769841269841,-547.8769841269841,-547.8769841269841,-547.8769841269841,-547.8769841269841,-547.8769841269841,-547.8769841269841,-547.8769841269841,-547.8769841269841,-547.8769841269841,-547.8769841269841,-547.8769841269841,-547.8769841269841,-547.8769841269841,-547.8769841269841,-547.8769841269841,-547.8769841269841,-547.8769841269841,-547.8769841269841
YLR069C,-862.5600000000002,-862.5600000000002,-1526.5684210526315,-1526.5684210526315,-1126.2545454545455,-1126.2545454545455,-1126.2545454545455,-1126.2545454545455,-1126.2545454545455,-1126.2545454545455,-1126.2545454545455,-1135.467741935484,-1139.1545454545455,-862.5600000000002,-1126.2545454545455,-1126.2545454545455,-1126.2545454545455,-1126.2545454545455,-862.5600000000002,-862.5600000000002,-1126.2545454545455,-1139.1545454545455
YLR075W,-1408.0277777777776,-1408.0277777777776,-1408.0277777777776,-1408.0277777777776,-1408.0277777777776,-1408.0277777777776,-1408.0277777777776,-1408.0277777777776,-1961.1617647058827,-1999.3008870214755,-1999.3008870214755,-1265.0,-1408.0277777777776,-1408.0277777777776,-1961.1617647058827,-1408.0277777777776,-1408.0277777777776,-1408.0277777777776,-1408.0277777777776,-1408.0277777777776,-1408.0277777777776,-1408.0277777777776
YLR083C,-2082.6007326007325,-1876.4617180205414,-1876.4617180205414,-1779.2973137973138,-2073.3809523809523,-1876.4617180205414,-2073.3809523809523,-2073.3809523809523,-1926.2973137973136,-1779.2973137973138,-1779.2973137973138,-1779.2973137973138,-2011.5238095238094,-1779.2973137973138,-1926.2973137973136,-2073.3809523809523,-2073.3809523809523,-2073.3809523809523,-1779.2973137973138,-1779.2973137973138,-2073.3809523809523,-2082.6007326007325
YLR084C,-1410.3214285714284,-1454.5633484162893,-1454.5633484162893,-1454.5633484162893,-1454.5633484162893,-1655.6192307692306,-1655.6192307692306,-1454.5633484162893,-1317.4358974358975,-1468.5570175438595,-1468.5570175438595,-1454.5633484162893,-1454.5633484162893,-1410.3214285714284,-1317.4358974358975,-1454.5633484162893,-1454.5633484162893,-1454.5633484162893,-574.6428571428571,-574.6428571428571,-1454.5633484162893,-450.8151404151403
YLR086W,-706.804347826087,-1064.643137254902,-1064.643137254902,-1064.643137254902,-1064.643137254902,-1064.643137254902,-1091.7298245614036,-1064.643137254902,-1064.643137254902,-1111.7478991596638,-1111.7478991596638,-1102.6541666666667,-1102.6541666666667,-1064.643137254902,-1064.643137254902,-1064.643137254902,-1064.643137254902,-1064.643137254902,-1102.6541666666667,-1102.6541666666667,-1064.643137254902,-1102.6541666666667
YLR088W,-1622.1376811594205,-1105.25,-1950.4686147186144,-1950.4686147186144,-1950.4686147186144,-1950.4686147186144,-1950.4686147186144,-1950.4686147186144,-1371.4,-1622.1376811594205,-1622.1376811594205,-1622.1376811594205,-1622.1376811594205,-1105.25,-1371.4,-1950.4686147186144,-1950.4686147186144,-1950.4686147186144,-1622.1376811594205,-1622.1376811594205,-1950.4686147186144,-1502.15
YLR093C,-1041.5413165266107,-1484.239583333333,-1484.239583333333,-1484.239583333333,-802.7857142857142,-1484.239583333333,-1484.239583333333,-802.7857142857142,-1484.239583333333,-1041.5413165266107,-1041.5413165266107,-1522.1005747126435,-1041.5413165266107,-1041.5413165266107,-1484.239583333333,-802.7857142857142,-802.7857142857142,-802.7857142857142,-1522.1005747126435,-1522.1005747126435,-802.7857142857142,-1484.239583333333
YLR096W,-1361.1,-1182.6214285714286,-1182.6214285714286,-1182.6214285714286,-1182.6214285714286,-1182.6214285714286,-1182.6214285714286,-1182.6214285714286,-1537.4999999999998,-1561.8055555555554,-1561.8055555555554,-1361.1,-1361.1,-1361.1,-1537.4999999999998,-1182.6214285714286,-1182.6214285714286,-1182.6214285714286,-1561.8055555555554,-1361.1,-1182.6214285714286,-1182.6214285714286
YLR106C,-636.4126016260162,-205.66596638655457,-636.4126016260162,-636.4126016260162,-636.4126016260162,-636.4126016260162,-636.4126016260162,-636.4126016260162,-205.66596638655457,-301.35714285714283,-301.35714285714283,-205.66596638655457,-636.4126016260162,-205.66596638655457,-205.66596638655457,-636.4126016260162,-636.4126016260162,-636.4126016260162,-205.66596638655457,-205.66596638655457,-636.4126016260162,-636.4126016260162
YLR109W,-2381.9934691745043,-1680.975,-2038.1309523809525,-2038.1309523809525,-2038.1309523809525,-2038.1309523809525,-2038.1309523809525,-2038.1309523809525,-2687.505690546013,-2186.0790043290044,-2186.0790043290044,-2194.132575757576,-2194.132575757576,-2194.132575757576,-2687.505690546013,-2038.1309523809525,-2038.1309523809525,-2038.1309523809525,-2194.132575757576,-2194.132575757576,-2038.1309523809525,-2038.1309523809525
YLR113W,-1812.0515873015875,-1949.1944444444448,-1812.0515873015875,-1812.0515873015875,-1812.0515873015875,-1812.0515873015875,-1812.0515873015875,-1812.0515873015875,-1875.7658730158728,-1702.9087301587306,-1702.9087301587306,-1949.1944444444448,-1036.25,-1913.0476190476197,-1875.7658730158728,-1812.0515873015875,-1812.0515873015875,-1812.0515873015875,-1949.1944444444448,-1949.1944444444448,-1812.0515873015875,-1812.0515873015875
YLR118C,-2091.1748120300754,-2067.877192982456,-2091.1748120300754,-2091.1748120300754,-2091.1748120300754,-2091.1748120300754,-2091.1748120300754,-2091.1748120300754,-2091.1748120300754,-2230.78007518797,-2230.78007518797,-2091.1748120300754,-2232.6748120300754,-2089.28007518797,-2091.1748120300754,-2091.1748120300754,-2091.1748120300754,-2091.1748120300754,-2091.1748120300754,-2091.1748120300754,-2091.1748120300754,-2091.1748120300754
YLR120C,-1591.3299441786282,-580.7518853695324,-1591.3299441786282,-1591.3299441786282,-1591.3299441786282,-580.7518853695324,-580.7518853695324,-1591.3299441786282,-1591.3299441786282,-1105.590909090909,-1105.590909090909,-980.7272727272727,-980.7272727272727,-574.5754147812971,-1591.3299441786282,-1591.3299441786282,-1591.3299441786282,-1591.3299441786282,-574.5754147812971,-574.5754147812971,-1591.3299441786282,-1653.9825757575754
YLR129W,-1455.0,-1468.5428571428574,-1468.5428571428574,-1468.5428571428574,-1468.5428571428574,-1468.5428571428574,-1468.5428571428574,-1468.5428571428574,-1501.8620689655172,-1520.2173913043478,-1520.2173913043478,-1455.0,-1455.0,-1455.0,-1501.8620689655172,-1468.5428571428574,-1468.5428571428574,-1468.5428571428574,-1468.5428571428574,-1468.5428571428574,-1468.5428571428574,-1455.0
YLR134W,-893.6788124156544,-2132.54,-893.6788124156544,-1158.8333333333333,-1158.8333333333333,-1158.8333333333333,-1158.8333333333333,-1158.8333333333333,-974.2154471544716,-1290.8333333333333,-1290.8333333333333,-1632.8414918414915,-893.6788124156544,-893.6788124156544,-974.2154471544716,-1158.8333333333333,-1158.8333333333333,-1158.8333333333333,-893.6788124156544,-893.6788124156544,-1158.8333333333333,-1165.8333333333333
YLR147C,-883.1129032258065,-542.5111111111112,-452.06666666666666,-709.1363636363636,-709.1363636363636,-709.1363636363636,-709.1363636363636,-709.1363636363636,-452.06666666666666,-452.06666666666666,-452.06666666666666,-452.06666666666666,-452.06666666666666,-452.06666666666666,-452.06666666666666,-709.1363636363636,-709.1363636363636,-709.1363636363636,-452.06666666666666,-452.06666666666666,-709.1363636363636,-452.06666666666666
