gene,273614N_0.25CDS40,378604X_0.25CDS40,BC187_0.25CDS40,DBVPG1106_0.25CDS40,DBVPG1373_0.25CDS40,DBVPG6765_0.25CDS40,L_1374_0.25CDS40,NCYC361_0.25CDS40,SK1_0.25CDS40,UWOPS05_217_3_0.25CDS40,UWOPS05_227_2_0.25CDS40,UWOPS83_787_3_0.25CDS40,UWOPS87_2421_0.25CDS40,Y12_0.25CDS40,Y55_0.25CDS40,YJM975_0.25CDS40,YJM978_0.25CDS40,YJM981_0.25CDS40,YPS128_0.25CDS40,YPS606_0.25CDS40,YS2_0.25CDS40,YS9_0.25CDS40
YJL005W,-1017.2820512820513,-1017.2820512820513,-1017.2820512820513,-1017.2820512820513,-1017.2820512820513,-1017.2820512820513,-1017.2820512820513,-1017.2820512820513,-1017.2820512820513,-1017.2820512820513,-1017.2820512820513,-1017.2820512820513,-1017.2820512820513,-1017.2820512820513,-1017.2820512820513,-1017.2820512820513,-1017.2820512820513,-150.0172413793104,-1017.2820512820513,-1017.2820512820513,-1017.2820512820513,-1017.2820512820513
YJL008C,-1210.1371606334842,-1210.1371606334842,-1210.1371606334842,-1210.1371606334842,-1210.1371606334842,-1210.1371606334842,-1210.1371606334842,-1210.1371606334842,-1210.1371606334842,-1210.1371606334842,-1210.1371606334842,-1210.1371606334842,-1210.1371606334842,-1009.3445512820514,-1210.1371606334842,-1210.1371606334842,-1210.1371606334842,-1210.1371606334842,-1210.1371606334842,-1210.1371606334842,-1210.1371606334842,-1210.1371606334842
YJL011C,-1172.0777777777778,-1172.0777777777778,-1191.5777777777778,-1191.5777777777778,-1191.5777777777778,-1191.5777777777778,-1191.5777777777778,-1191.5777777777778,-1191.5777777777778,-1191.5777777777778,-1191.5777777777778,-1241.463492063492,-1191.5777777777778,-1172.0777777777778,-1191.5777777777778,-1191.5777777777778,-1191.5777777777778,-1191.5777777777778,-1191.5777777777778,-1191.5777777777778,-1191.5777777777778,-1191.5777777777778
YJL012C,-1336.9642857142858,-1336.9642857142858,-864.6497695852536,-864.6497695852536,-864.6497695852536,-864.6497695852536,-864.6497695852536,-864.6497695852536,-1336.9642857142858,-1336.9642857142858,-1336.9642857142858,-1336.9642857142858,-1336.9642857142858,-842.1758241758242,-864.6497695852536,-864.6497695852536,-864.6497695852536,-864.6497695852536,-1336.9642857142858,-1336.9642857142858,-864.6497695852536,-1336.9642857142858
YJL014W,-1641.0591787439614,-1641.0591787439614,-1641.0591787439614,-1641.0591787439614,-1641.0591787439614,-1641.0591787439614,-1641.0591787439614,-1641.0591787439614,-1641.0591787439614,-1641.0591787439614,-1641.0591787439614,-1641.0591787439614,-1641.0591787439614,-1641.0591787439614,-1641.0591787439614,-1641.0591787439614,-1641.0591787439614,-1641.0591787439614,-843.1428571428571,-843.1428571428571,-1641.0591787439614,-1641.0591787439614
YJL020C,-427.19298245614027,-332.265306122449,-332.265306122449,-332.265306122449,-332.265306122449,-332.265306122449,-332.265306122449,-332.265306122449,-332.265306122449,-427.19298245614027,-1789.223684210526,-671.2653061224489,-414.86206896551727,-427.19298245614027,-332.265306122449,-332.265306122449,-332.265306122449,-332.265306122449,-407.96153846153845,-1410.6079169302134,-332.265306122449,-427.19298245614027
YJL026W,-1133.0623376623375,-1901.241614906832,-1133.0623376623375,-1901.241614906832,-1901.241614906832,-1901.241614906832,-1901.241614906832,-1901.241614906832,-1387.4600563909771,-1188.319254658385,-1188.319254658385,-1188.319254658385,-1188.319254658385,-1133.0623376623375,-1387.4600563909771,-1901.241614906832,-1901.241614906832,-1901.241614906832,-1188.319254658385,-1188.319254658385,-1901.241614906832,-1901.241614906832
YJL034W,-1107.442857142857,-1108.3,-1107.442857142857,-1107.442857142857,-1108.3,-1107.442857142857,-1107.442857142857,-1108.3,-1107.442857142857,-1107.442857142857,-1107.442857142857,-922.4870129870129,-1107.442857142857,-1107.442857142857,-1107.442857142857,-1108.3,-1108.3,-1107.442857142857,-1107.442857142857,-1107.442857142857,-1108.3,-1094.88
YJL039C,-1869.6,-1869.6,-1869.6,-1869.6,-1869.6,-1869.6,-1869.6,-1869.6,-1869.6,-2486.474603174602,-2486.474603174602,-2119.133333333333,-1869.6,-1869.6,-1869.6,-1869.6,-1869.6,-1869.6,-2119.133333333333,-2119.133333333333,-1869.6,-1869.6
YJL041W,-1487.7285714285715,-1759.0027649769586,-1487.7285714285715,-1215.404761904762,-1215.404761904762,-1215.404761904762,-1215.404761904762,-1487.7285714285715,-1487.7285714285715,-1487.7285714285715,-1487.7285714285715,-1665.5467532467533,-1487.7285714285715,-1487.7285714285715,-1487.7285714285715,-1487.7285714285715,-1487.7285714285715,-1487.7285714285715,-1487.7285714285715,-1487.7285714285715,-1487.7285714285715,-1224.7619047619048
YJL042W,-412.22222222222223,-412.22222222222223,-712.1500000000002,-829.3333333333335,-712.1500000000002,-712.1500000000002,-712.1500000000002,-712.1500000000002,-412.22222222222223,-804.0328320802005,-804.0328320802005,-412.22222222222223,-412.22222222222223,-793.561403508772,-412.22222222222223,-712.1500000000002,-712.1500000000002,-712.1500000000002,-412.22222222222223,-412.22222222222223,-712.1500000000002,-412.22222222222223
YJL052W,-1259.9460784313726,-1070.7254901960782,-1070.7254901960782,-1070.7254901960782,-1070.7254901960782,-1070.7254901960782,-1070.7254901960782,-1070.7254901960782,-1123.392156862745,-1070.7254901960782,-1070.7254901960782,-1070.7254901960782,-1070.7254901960782,-1259.9460784313726,-1123.392156862745,-1070.7254901960782,-1070.7254901960782,-1070.7254901960782,-1070.7254901960782,-1070.7254901960782,-1070.7254901960782,-1259.9460784313726
YJL055W,-1099.83837535014,-1099.83837535014,-983.1229166666666,-983.1229166666666,-983.1229166666666,-983.1229166666666,-983.1229166666666,-983.1229166666666,-1099.83837535014,-1099.83837535014,-1099.83837535014,-1462.257142857143,-983.1229166666666,-1099.83837535014,-1099.83837535014,-983.1229166666666,-983.1229166666666,-983.1229166666666,-1462.257142857143,-1462.257142857143,-983.1229166666666,-983.1229166666666
YJL063C,3.6666666666666856,3.6666666666666856,-766.8666666666667,-766.8666666666667,-766.8666666666667,-766.8666666666667,-766.8666666666667,-766.8666666666667,3.6666666666666856,3.6666666666666856,3.6666666666666856,3.6666666666666856,-766.8666666666667,3.6666666666666856,3.6666666666666856,-766.8666666666667,-766.8666666666667,-766.8666666666667,3.6666666666666856,3.6666666666666856,-766.8666666666667,-766.8666666666667
YJL080C,-699.6,-699.6,-699.6,-699.6,-699.6,-699.6,-699.6,-699.6,-1032.8620689655172,-699.6,-699.6,-961.5625,-699.6,-699.6,-1032.8620689655172,-699.6,-699.6,-699.6,-961.5625,-961.5625,-699.6,-699.6
YJL081C,-667.3333333333334,-1441.6628787878788,-667.3333333333334,-667.3333333333334,-667.3333333333334,-667.3333333333334,-667.3333333333334,-667.3333333333334,-633.3333333333334,-788.4133738601822,-788.4133738601822,-667.3333333333334,-667.3333333333334,-667.3333333333334,-633.3333333333334,-667.3333333333334,-667.3333333333334,-667.3333333333334,-667.3333333333334,-667.3333333333334,-667.3333333333334,-667.3333333333334
YJL082W,-1199.3875,-1199.3875,-1199.3875,-1848.9230769230771,-1199.3875,-1199.3875,-1199.3875,-1199.3875,-1848.9230769230771,-1199.3875,-1199.3875,-1848.9230769230771,-2730.8174603174602,-1848.9230769230771,-1848.9230769230771,-1199.3875,-1199.3875,-1199.3875,-1848.9230769230771,-1848.9230769230771,-1199.3875,-1199.3875
YJL097W,-1661.5848484848486,-1115.513043478261,-1655.8348484848486,-960.7222222222223,-960.7222222222223,-960.7222222222223,-960.7222222222223,-960.7222222222223,-960.7222222222223,-1241.8242424242426,-1241.8242424242426,-1661.5848484848486,-1661.5848484848486,-1661.5848484848486,-960.7222222222223,-960.7222222222223,-960.7222222222223,-960.7222222222223,-1661.5848484848486,-1661.5848484848486,-960.7222222222223,-1661.5848484848486
YJL109C,-1437.5642857142857,-1001.8988095238096,-1147.3333333333333,-1127.5208333333333,-1147.3333333333333,-1147.3333333333333,-1147.3333333333333,-1147.3333333333333,-1348.375,-1153.0929487179487,-1153.0929487179487,-1139.7083333333333,-1147.3333333333333,-1139.7083333333333,-1348.375,-1147.3333333333333,-1147.3333333333333,-1147.3333333333333,-1139.7083333333333,-1139.7083333333333,-1147.3333333333333,-1139.7083333333333
YJL111W,-404.23076923076917,-1642.1071428571427,-1561.3402777777774,-1561.3402777777774,-1561.3402777777774,-1561.3402777777774,-1561.3402777777774,-1561.3402777777774,-1561.3402777777774,-1447.5625,-1447.5625,-1561.3402777777774,-1447.5625,-1561.3402777777774,-1561.3402777777774,-1561.3402777777774,-1561.3402777777774,-1561.3402777777774,-1561.3402777777774,-1561.3402777777774,-1561.3402777777774,-1561.3402777777774
YJL115W,-1882.7452380952386,-1882.7452380952386,-1882.7452380952386,-1882.7452380952386,-1882.7452380952386,-1882.7452380952386,-1882.7452380952386,-1882.7452380952386,-1806.9267399267399,-1882.7452380952386,-1882.7452380952386,-1577.0100732600733,-1882.7452380952386,-1680.9452380952384,-1806.9267399267399,-1882.7452380952386,-1882.7452380952386,-1882.7452380952386,-1882.7452380952386,-1882.7452380952386,-1882.7452380952386,-1882.7452380952386
YJL117W,-1876.1901960784314,-1876.1901960784314,-1876.1901960784314,-1876.1901960784314,-1876.1901960784314,-1876.1901960784314,-1903.5974358974358,-1876.1901960784314,-1876.1901960784314,-1961.3235294117649,-1961.3235294117649,-1876.1901960784314,-1961.3235294117649,-1191.0526960784312,-1876.1901960784314,-1876.1901960784314,-1876.1901960784314,-1876.1901960784314,-1876.1901960784314,-1876.1901960784314,-1876.1901960784314,-1191.0526960784312
YJL123C,-1664.1881868131866,-1583.4035714285712,-1055.3142857142857,-1055.3142857142857,-1583.4035714285712,-1311.1151515151514,-1583.4035714285712,-1583.4035714285712,-503.9015151515152,-1611.7307692307693,-1605.5067873303167,-1124.6130952380952,-427.25,-1457.6346153846155,-503.9015151515152,-1583.4035714285712,-1055.3142857142857,-1055.3142857142857,-503.9015151515152,-503.9015151515152,-1583.4035714285712,-503.9015151515152
YJL124C,-1505.0894419306182,-1505.0894419306182,-1797.3990675990674,-1505.0894419306182,-1505.0894419306182,-1505.0894419306182,-1505.0894419306182,-1505.0894419306182,-1505.0894419306182,-1505.0894419306182,-1505.0894419306182,-1505.0894419306182,-1505.0894419306182,-1239.1666666666665,-1505.0894419306182,-1505.0894419306182,-1505.0894419306182,-1505.0894419306182,-1505.0894419306182,-1505.0894419306182,-1505.0894419306182,-1239.1666666666665
YJL125C,-1462.4090909090912,-1462.4090909090912,-1487.5000000000002,-1487.5000000000002,-1487.5000000000002,-1487.5000000000002,-1487.5000000000002,-1487.5000000000002,-1462.4090909090912,-806.1666666666669,-806.1666666666669,-1581.3190476190475,-1581.3190476190475,-1581.3190476190475,-1462.4090909090912,-1487.5000000000002,-1487.5000000000002,-1487.5000000000002,-904.2,-904.2,-1487.5000000000002,-1581.3190476190475
YJL128C,-1877.712962962963,-1589.966666666667,-1877.712962962963,-1877.712962962963,-1877.712962962963,-1877.712962962963,-1877.712962962963,-1877.712962962963,-1589.966666666667,-1329.154786862334,-1329.154786862334,-1329.154786862334,-1329.154786862334,-1276.336836836837,-1589.966666666667,-1877.712962962963,-1877.712962962963,-1877.712962962963,-1231.8083900226754,-1231.8083900226754,-1877.712962962963,-1896.0092592592596
YJL130C,-1204.8115535444947,-1204.8115535444947,-1204.8115535444947,-1204.8115535444947,-1204.8115535444947,-1204.8115535444947,-1204.8115535444947,-1204.8115535444947,-1091.8519813519817,-1130.5186480186485,-1130.5186480186485,-1204.8115535444947,-1204.8115535444947,-1204.8115535444947,-1091.8519813519817,-1204.8115535444947,-1204.8115535444947,-1204.8115535444947,-1969.7610722610723,-1969.7610722610723,-1204.8115535444947,-1089.1945373467115
YJL136C,-1044.7619047619048,-1044.7619047619048,-1044.7619047619048,-1044.7619047619048,-1044.7619047619048,-1044.7619047619048,-1044.7619047619048,-1044.7619047619048,-1044.7619047619048,-1134.0833333333335,-1134.0833333333335,-1044.7619047619048,-1044.7619047619048,-1044.7619047619048,-1044.7619047619048,-1044.7619047619048,-1044.7619047619048,-1044.7619047619048,-1044.7619047619048,-1044.7619047619048,-1044.7619047619048,-1044.7619047619048
YJL140W,-1192.7555555555555,-1192.7555555555555,-1192.7555555555555,-1192.7555555555555,-1192.7555555555555,-1192.7555555555555,-1192.7555555555555,-1192.7555555555555,-1841.0504201680674,-1192.7555555555555,-1192.7555555555555,-1192.7555555555555,-1192.7555555555555,-1192.7555555555555,-1841.0504201680674,-1192.7555555555555,-1192.7555555555555,-1192.7555555555555,-1192.7555555555555,-1192.7555555555555,-1192.7555555555555,-1192.7555555555555
YJL141C,-1323.1628787878788,-1323.1628787878788,-1323.1628787878788,-1323.1628787878788,-1323.1628787878788,-1323.1628787878788,-1323.1628787878788,-1323.1628787878788,-1710.4069264069262,-1437.017156862745,-1437.017156862745,-1676.8269394714407,-1676.8269394714407,-1669.4069264069262,-1710.4069264069262,-1323.1628787878788,-1323.1628787878788,-1323.1628787878788,-1676.8269394714407,-1676.8269394714407,-1323.1628787878788,-1669.4069264069262
YJL145W,-1534.9004273504277,-1534.9004273504277,-1297.4245098039214,-1534.9004273504277,-1301.0115384615385,-1494.2070707070707,-1534.9004273504277,-1301.0115384615385,-1301.0115384615385,-1136.2,-1136.2,-1534.9004273504277,-1301.0115384615385,-1009.0441520467834,-1301.0115384615385,-1301.0115384615385,-1534.9004273504277,-1534.9004273504277,-1534.9004273504277,-1534.9004273504277,-1301.0115384615385,-1534.9004273504277
YJL154C,-1621.6845238095236,-1621.6845238095236,-1621.6845238095236,-1621.6845238095236,-1493.5,-1621.6845238095236,-1621.6845238095236,-1493.5,-1632.3273809523807,-1621.6845238095236,-1621.6845238095236,-1621.6845238095236,-1621.6845238095236,-1621.6845238095236,-1632.3273809523807,-1493.5,-1621.6845238095236,-1621.6845238095236,-1632.3273809523807,-1632.3273809523807,-1493.5,-1621.6845238095236
YJL158C,-1495.208333333333,-1495.208333333333,-1495.208333333333,-650.7246376811595,-1495.208333333333,-913.6666666666665,-1495.208333333333,-1495.208333333333,-1495.208333333333,-1495.208333333333,-1495.208333333333,-1495.208333333333,-1495.208333333333,-1495.208333333333,-1495.208333333333,-1495.208333333333,-1495.208333333333,-1495.208333333333,-1495.208333333333,-1495.208333333333,-1495.208333333333,-1495.208333333333
YJL164C,-988.288888888889,-1100.538888888889,-433.4500000000001,-433.4500000000001,-433.4500000000001,-433.4500000000001,-433.4500000000001,-433.4500000000001,-1100.538888888889,-1100.538888888889,-1100.538888888889,-1100.538888888889,-1100.538888888889,-1100.538888888889,-1100.538888888889,-433.4500000000001,-433.4500000000001,-433.4500000000001,-1100.538888888889,-1100.538888888889,-433.4500000000001,-433.4500000000001
YJL166W,-1678.0746031746032,-1678.0746031746032,-1678.0746031746032,-1678.0746031746032,-1678.0746031746032,-1678.0746031746032,-1678.0746031746032,-1678.0746031746032,-1678.0746031746032,-1702.4042735042733,-1702.4042735042733,-1667.7888888888888,-1678.0746031746032,-1678.0746031746032,-1678.0746031746032,-1678.0746031746032,-1678.0746031746032,-1678.0746031746032,-1678.0746031746032,-1678.0746031746032,-1678.0746031746032,-1678.0746031746032
YJL167W,-1230.0791505791506,-825.8095238095236,-949.0000000000003,-1230.0791505791506,-949.0000000000003,-825.8095238095236,-949.0000000000003,-949.0000000000003,-825.8095238095236,-825.8095238095236,-825.8095238095236,-1688.9841269841272,-825.8095238095236,-825.8095238095236,-825.8095238095236,-949.0000000000003,-949.0000000000003,-949.0000000000003,-825.8095238095236,-825.8095238095236,-949.0000000000003,-825.8095238095236
YJL171C,-521.3875,-411.33333333333326,-521.3875,-521.3875,-521.3875,-521.3875,-521.3875,-521.3875,-1726.41512605042,-1726.41512605042,-1726.41512605042,-2071.010714285714,-1726.41512605042,-1726.41512605042,-1726.41512605042,-521.3875,-521.3875,-521.3875,-411.33333333333326,-411.33333333333326,-521.3875,-521.3875
YJL172W,-1862.0740740740741,-1862.0740740740741,-1862.0740740740741,-1862.0740740740741,-1862.0740740740741,-1862.0740740740741,-1862.0740740740741,-1862.0740740740741,-1862.0740740740741,-1030.2631578947369,-1030.2631578947369,-1770.9222222222222,-1862.0740740740741,-2061.9074074074074,-1862.0740740740741,-1862.0740740740741,-1862.0740740740741,-1862.0740740740741,-1770.9222222222222,-1770.9222222222222,-1862.0740740740741,-1862.0740740740741
YJL174W,-670.592156862745,-670.592156862745,-670.592156862745,-670.592156862745,-670.592156862745,-670.592156862745,-670.592156862745,-670.592156862745,-670.592156862745,-1312.0428571428572,-1312.0428571428572,-1256.8416666666665,-670.592156862745,-1256.8416666666665,-670.592156862745,-670.592156862745,-670.592156862745,-670.592156862745,-1256.8416666666665,-1256.8416666666665,-670.592156862745,-670.592156862745
YJL176C,-1039.1904761904764,-1202.3274682306942,-1039.1904761904764,-1039.1904761904764,-1039.1904761904764,-1039.1904761904764,-1039.1904761904764,-1039.1904761904764,-1387.9242424242425,-1039.1904761904764,-1039.1904761904764,-1039.1904761904764,-1039.1904761904764,-1039.1904761904764,-1039.1904761904764,-1039.1904761904764,-1039.1904761904764,-1039.1904761904764,-1039.1904761904764,-1039.1904761904764,-1039.1904761904764,-1039.1904761904764
YJL183W,-1351.8805194805198,-1381.6428571428573,-1351.8805194805198,-1351.8805194805198,-1351.8805194805198,-1182.0714285714284,-1351.8805194805198,-1351.8805194805198,-1381.6428571428573,-1381.6428571428573,-1381.6428571428573,-1381.6428571428573,-1381.6428571428573,-1381.6428571428573,-1381.6428571428573,-1351.8805194805198,-1351.8805194805198,-1351.8805194805198,-1381.6428571428573,-1381.6428571428573,-1351.8805194805198,-1393.8896103896107
YJL196C,-1681.708333333333,-2168.379487179487,-1681.708333333333,-1681.708333333333,-1681.708333333333,-1681.708333333333,-1681.708333333333,-1681.708333333333,-1449.25,-2417.291025641025,-2417.291025641025,-1449.25,-2417.291025641025,-1449.25,-1449.25,-1681.708333333333,-1681.708333333333,-1681.708333333333,-2168.379487179487,-2168.379487179487,-1681.708333333333,-1681.708333333333
YJL198W,-1581.7272727272727,-1543.483870967742,-743.3636363636364,-1581.7272727272727,-1581.7272727272727,-1581.7272727272727,-1581.7272727272727,-1581.7272727272727,-1581.7272727272727,-1354.25,-1354.25,-1581.7272727272727,-1307.6994949494951,-1581.7272727272727,-1581.7272727272727,-1581.7272727272727,-1581.7272727272727,-1581.7272727272727,-1581.7272727272727,-1581.7272727272727,-1581.7272727272727,-1581.7272727272727
YJL200C,-1833.708333333333,-3172.746212121212,-1833.708333333333,-1833.708333333333,-1833.708333333333,-1833.708333333333,-1833.708333333333,-1833.708333333333,-2593.0,-3070.035714285714,-3070.035714285714,-2903.054054054054,-1833.708333333333,-2864.702380952381,-1833.708333333333,-1833.708333333333,-1833.708333333333,-1833.708333333333,-2864.702380952381,-2864.702380952381,-1833.708333333333,-3055.322580645161
YJL212C,-1959.6212121212118,-1192.8214285714284,-101.66666666666669,-1959.6212121212118,-1959.6212121212118,-101.66666666666669,-1192.8214285714284,-1959.6212121212118,-1983.7045454545453,-1416.0666666666668,-1416.0666666666668,-1967.1212121212118,-1959.6212121212118,-1030.12987012987,-101.66666666666669,-1959.6212121212118,-1959.6212121212118,-1959.6212121212118,-1967.1212121212118,-1967.1212121212118,-1959.6212121212118,-101.66666666666669
YJR006W,-435.6333333333334,-348.6111111111112,-348.6111111111112,-348.6111111111112,-348.6111111111112,-348.6111111111112,-348.6111111111112,-348.6111111111112,-1379.2375,-348.6111111111112,-348.6111111111112,-1341.7375,-1379.2375,-435.6333333333334,-348.6111111111112,-348.6111111111112,-348.6111111111112,-348.6111111111112,-1341.7375,-1341.7375,-348.6111111111112,-348.6111111111112
YJR007W,-1482.8434343434344,-1482.8434343434344,-1475.3376068376067,-1475.3376068376067,-1475.3376068376067,-1315.108888888889,-1475.3376068376067,-1475.3376068376067,-1482.8434343434344,-1482.8434343434344,-1482.8434343434344,-1438.1937669376694,-1482.8434343434344,-1482.8434343434344,-1475.3376068376067,-1475.3376068376067,-1475.3376068376067,-1475.3376068376067,-1363.7222222222224,-1363.7222222222224,-1475.3376068376067,-1482.8434343434344
YJR009C,-1128.3928571428567,-1128.3928571428567,-1128.3928571428567,-1128.3928571428567,-1128.3928571428567,-1128.3928571428567,-1128.3928571428567,-1128.3928571428567,-1128.3928571428567,-1128.3928571428567,-1128.3928571428567,-1128.3928571428567,-1133.3928571428567,-1128.3928571428567,-1128.3928571428567,-1128.3928571428567,-1128.3928571428567,-1128.3928571428567,-1128.3928571428567,-1128.3928571428567,-1128.3928571428567,-1128.3928571428567
YJR010W,-878.2866300366301,-1125.0,-882.7628205128206,-882.7628205128206,-882.7628205128206,-882.7628205128206,-882.7628205128206,-882.7628205128206,-882.7628205128206,-882.7628205128206,-882.7628205128206,-1125.0,-882.7628205128206,-878.2866300366301,-882.7628205128206,-882.7628205128206,-882.7628205128206,-882.7628205128206,-1666.0469622331689,-1666.0469622331689,-882.7628205128206,-870.4294871794873
YJR016C,-1257.8061264822134,-1169.7964646464645,-1257.8061264822134,-1257.8061264822134,-1257.8061264822134,-1257.8061264822134,-1257.8061264822134,-1257.8061264822134,-1169.7964646464645,-1238.7672248803826,-1238.7672248803826,-1238.7672248803826,-1169.7964646464645,-1169.7964646464645,-1169.7964646464645,-1257.8061264822134,-1257.8061264822134,-1257.8061264822134,-1084.1180519480515,-1084.1180519480515,-1257.8061264822134,-1169.7964646464645
YJR045C,-1886.014705882353,-1086.5589743589744,-1086.5589743589744,-1086.5589743589744,-1086.5589743589744,-1086.5589743589744,-1086.5589743589744,-1086.5589743589744,-1954.33137254902,-1086.5589743589744,-1086.5589743589744,-1954.33137254902,-1954.33137254902,-1954.33137254902,-1886.014705882353,-1086.5589743589744,-1086.5589743589744,-1086.5589743589744,-1086.5589743589744,-1086.5589743589744,-1086.5589743589744,-1954.33137254902
YJR048W,-2976.8521062271057,-2976.8521062271057,-2976.8521062271057,-2976.8521062271057,-2976.8521062271057,-2976.8521062271057,-2976.8521062271057,-2976.8521062271057,-2976.8521062271057,-2941.059371184371,-2941.059371184371,-2976.8521062271057,-2976.8521062271057,-2976.8521062271057,-2976.8521062271057,-2976.8521062271057,-2976.8521062271057,-2976.8521062271057,-2976.8521062271057,-2976.8521062271057,-2976.8521062271057,-2976.8521062271057
YJR052W,-529.8333333333334,-529.8333333333334,-529.8333333333334,-529.8333333333334,-529.8333333333334,-529.8333333333334,-529.8333333333334,-529.8333333333334,-452.77777777777777,-529.8333333333334,-529.8333333333334,-580.1904761904761,-452.77777777777777,-529.8333333333334,-276.7777777777778,-529.8333333333334,-529.8333333333334,-529.8333333333334,-580.1904761904761,-580.1904761904761,-529.8333333333334,-452.77777777777777
YJR059W,-501.3439153439154,-501.3439153439154,-1477.2735294117645,-1477.2735294117645,-1477.2735294117645,-1477.2735294117645,-1477.2735294117645,-1477.2735294117645,-501.3439153439154,-271.4153439153439,-271.4153439153439,-459.88888888888886,-1159.8383838383838,-501.3439153439154,-501.3439153439154,-1477.2735294117645,-1477.2735294117645,-1477.2735294117645,-661.3439153439155,-661.3439153439155,-1477.2735294117645,-459.88888888888886
YJR064W,-2275.4761904761904,-2154.472619047619,-2256.472619047619,-2256.472619047619,-2256.472619047619,-2154.472619047619,-2256.472619047619,-2256.472619047619,-2154.472619047619,-2202.2280701754385,-2202.2280701754385,-2247.0775193798445,-2387.7318840579715,-2275.4761904761904,-2111.9758672699845,-2256.472619047619,-2256.472619047619,-2256.472619047619,-2154.472619047619,-2154.472619047619,-2256.472619047619,-2247.0775193798445
YJR065C,-2658.458823529412,-2658.458823529412,-2658.458823529412,-2658.458823529412,-2658.458823529412,-2657.2113207547172,-2658.458823529412,-2658.458823529412,-2658.458823529412,-2641.672727272727,-2641.672727272727,-2658.458823529412,-2783.9710622710627,-2658.458823529412,-2327.5302521008402,-2658.458823529412,-2658.458823529412,-2658.458823529412,-2658.458823529412,-2658.458823529412,-2658.458823529412,-2658.458823529412
YJR072C,-1463.9045614035085,-2186.9831932773113,-2186.9831932773113,-2186.9831932773113,-2186.9831932773113,-2186.9831932773113,-2186.9831932773113,-2186.9831932773113,-2186.9831932773113,-1862.0666666666666,-1862.0666666666666,-1862.0666666666666,-1862.0666666666666,-2186.9831932773113,-1862.0666666666666,-2186.9831932773113,-2186.9831932773113,-2186.9831932773113,-1834.0194444444446,-1834.0194444444446,-2186.9831932773113,-2186.9831932773113
YJR073C,-1632.7817460317456,-1630.9761904761906,-1630.9761904761906,-1512.9761904761906,-1630.9761904761906,-1630.9761904761906,-1630.9761904761906,-1630.9761904761906,-1632.7817460317456,-1512.9761904761906,-1512.9761904761906,-1915.0809523809526,-1210.9,-1632.7817460317456,-1512.9761904761906,-1630.9761904761906,-1630.9761904761906,-1630.9761904761906,-1632.7817460317456,-1632.7817460317456,-1630.9761904761906,-1512.9761904761906
YJR075W,-534.8159951159951,-1037.4570707070707,-1644.6070707070705,-1037.4570707070707,-1644.6070707070705,-1037.4570707070707,-1037.4570707070707,-1644.6070707070705,-1656.2327117327118,-1202.388888888889,-1202.388888888889,-1080.5079365079364,-1317.5079365079366,-1191.4126984126985,-366.58442460317457,-1644.6070707070705,-1644.6070707070705,-1644.6070707070705,-149.08442460317457,-149.08442460317457,-1644.6070707070705,-1119.82126984127
YJR077C,-1010.8947368421052,-1803.605734767025,-1010.8947368421052,-1010.8947368421052,-1010.8947368421052,-1010.8947368421052,-1010.8947368421052,-1010.8947368421052,-1010.8947368421052,-1010.8947368421052,-1010.8947368421052,-1803.605734767025,-1010.8947368421052,-1010.8947368421052,-1803.605734767025,-1010.8947368421052,-1803.605734767025,-1010.8947368421052,-1010.8947368421052,-1010.8947368421052,-1010.8947368421052,-1010.8947368421052
YJR080C,-611.5322580645161,-582.25,-611.5322580645161,-611.5322580645161,-611.5322580645161,-611.5322580645161,-611.5322580645161,-611.5322580645161,-582.25,-1585.1344086021506,-1585.1344086021506,-633.2854545454545,-611.5322580645161,-542.875,-611.5322580645161,-611.5322580645161,-611.5322580645161,-611.5322580645161,-611.5322580645161,-611.5322580645161,-611.5322580645161,-611.5322580645161
YJR085C,-1518.75,-1518.75,-1518.75,-1518.75,-1518.75,-1518.75,-1518.75,-1518.75,-1518.75,-1271.25,-1271.25,-1518.25,-1622.75,-1518.75,-1518.75,-1518.75,-1518.75,-1518.75,-1518.75,-1518.75,-1518.75,-1518.75
YJR088C,-974.2647058823527,-1033.0,-1128.3699633699634,-1128.3699633699634,-1128.3699633699634,-1128.3699633699634,-1128.3699633699634,-1128.3699633699634,-974.2647058823527,-1118.5699633699637,-1118.5699633699637,-1537.331868131868,-788.0,-788.0,-819.6375,-1128.3699633699634,-1128.3699633699634,-1128.3699633699634,-788.0,-788.0,-1128.3699633699634,-788.0
YJR096W,-421.09722222222223,-144.0,-421.09722222222223,-421.09722222222223,-421.09722222222223,-421.09722222222223,-421.09722222222223,-421.09722222222223,-144.0,-733.59,-733.59,-733.59,-733.59,-144.0,-968.59,-421.09722222222223,-421.09722222222223,-421.09722222222223,-144.0,-144.0,-421.09722222222223,-421.09722222222223
YJR101W,-181.69047619047618,-181.69047619047618,-181.69047619047618,-181.69047619047618,-181.69047619047618,-181.69047619047618,-181.69047619047618,-181.69047619047618,-181.69047619047618,-1433.5689223057645,-1433.5689223057645,-1276.5494417862838,-181.69047619047618,-181.69047619047618,-181.69047619047618,-181.69047619047618,-181.69047619047618,-181.69047619047618,-181.69047619047618,-181.69047619047618,-181.69047619047618,-181.69047619047618
